,WT dice,WT jaccard,TC dice,TC jaccard,ET dice,ET jaccard
532,0.8027303754273037,0.6704675028510029,1.0,1.0,1.0,1.0
533,1.0,1.0,1.0,1.0,1.0,1.0
534,0.9339246119738359,0.8760399334443627,1.0,1.0,1.0,1.0
535,2.9498525073746316e-12,2.94985250736593e-12,1.0,1.0,1.0,1.0
536,0.8902377339408194,0.8021877848680017,0.791697553744255,0.6552147239268035,0.7278911564637188,0.5721925133697465
537,0.9786407766999999,0.9581749049430452,1.0,1.0,1.0,1.0
538,0.9109697933229333,0.8364963503650231,0.6223428312985074,0.4517399868683836,0.8818493150693493,0.7886676875960358
539,3.3333333333333337e-10,3.3333333322222223e-10,1.0,1.0,1.0,1.0
540,0.6261298274449466,0.4557416267945839,0.1439393939431818,0.07755102041192836,3.3333333333333337e-10,3.3333333322222223e-10
541,0.9776651354349755,0.9563061667183278,0.981749049430038,0.9641523525018938,0.919761577258597,0.8514431239390056
542,0.9616593337525666,0.9261501210654051,0.8794926004235377,0.7849056603776291,0.7777777777789598,0.6363636363643397
543,1.0,1.0,1.0,1.0,1.0,1.0
544,1.0,1.0,1.0,1.0,1.0,1.0
545,1.0,1.0,1.0,1.0,1.0,1.0
546,0.9464138499589173,0.8982785602504177,0.8887417218546357,0.7997616209774733,0.8898404048271701,0.8015427769987367
547,0.8058668424523732,0.6748550924648979,0.8383838383844697,0.7217391304350851,0.8146821844234556,0.6873111782482064
548,0.8046647230349854,0.6731707317089114,0.8224852071035502,0.6984924623130729,0.8037974683575949,0.6719576719594077
549,6.25e-11,6.249999999609376e-11,1.0,1.0,1.0,1.0
550,0.9610017889091235,0.9249311294766357,1.0,1.0,1.0,1.0
551,0.6166007905177865,0.4457142857174531,1.0,1.0,1.0,1.0
552,0.9706803302023911,0.9430309734513589,0.9542483660136165,0.9125000000000911,0.8974358974365385,0.8139534883723094
553,0.7367835281029493,0.5832599118946403,0.816742081449095,0.6902485659661755,0.7210191082815286,0.5637450199211878
554,7.142857142857143e-11,7.142857142346939e-11,1.0,1.0,1.0,1.0
555,1.0,1.0,1.0,1.0,1.0,1.0
556,0.8944099378889752,0.8089887640452121,6.25e-11,6.249999999609376e-11,1.25e-10,1.24999999984375e-10
557,0.9170605930384617,0.8468253968254577,0.9262629432070913,0.8626534190532655,0.8351753964444978,0.7169966996702005
558,0.9228896103900163,0.8568198944989776,0.7795163584651493,0.6386946386954809,0.8729641693827361,0.7745664739890908
559,1.0,1.0,1.0,1.0,1.0,1.0
560,0.9300911854113475,0.8693181818184293,1.0,1.0,1.0,1.0
561,0.9501590668085896,0.9050505050506009,1.0,1.0,1.0,1.0
562,1.0,1.0,1.0,1.0,1.0,1.0
563,3.5714285714285714e-11,3.571428571301021e-11,1.0,1.0,1.0,1.0
564,2.3980815347721824e-12,2.3980815347664317e-12,5e-10,4.9999999975e-10,1.0,1.0
565,0.5252525252542087,0.35616438356311375,0.15873015873333332,0.08620689655487515,0.4146341463536585,0.26153846154982247
566,1.0,1.0,1.0,1.0,1.0,1.0
567,0.7948717948749999,0.6595744680869172,1.0,1.0,1.0,1.0
568,0.9241071428574618,0.8589211618258098,0.7445652173940217,0.5930735930753547,0.5878136200752688,0.4162436548252983
569,0.9723691945916129,0.9462242562929267,1.0,1.0,1.0,1.0
570,0.2923766816152466,0.17121848739582854,1.0,1.0,1.0,1.0
571,1.0,1.0,1.0,1.0,1.0,1.0
572,0.5894838398461167,0.41792065663514505,0.94612068965625,0.8977505112476528,0.904988123516627,0.8264642082433266
573,0.8737399979217501,0.7757888909393291,0.8151035322779537,0.6879111842106547,0.783460282916576,0.6440071556352749
574,0.9434889434891669,0.8930232558139988,0.7228707306532641,0.5660121868655612,0.8087615838256108,0.678925035361133
575,0.9636843173059445,0.929913860610834,0.9097345132749263,0.8344155844157636,0.8619718309868545,0.7574257425746577
576,4.347826086956522e-11,4.347826086767486e-11,1.0,1.0,1.0,1.0
577,1.0,1.0,1.0,1.0,1.0,1.0
578,0.811881188120792,0.6833333333343888,1.0,1.0,1.0,1.0
579,0.6243654822343485,0.4538745387460592,0.8115449915127334,0.682857142858049,0.7191011235973782,0.5614035087732122
580,0.8828114678294359,0.7902081362346758,0.7816813048935591,0.6416065911432745,0.7035225048928572,0.5426415094343074
581,0.8267959453508154,0.7047332832459018,0.5714285714464286,0.400000000015,0.40000000002,0.25000000001875
582,1.0,1.0,1.0,1.0,1.0,1.0
